ALDER;KØN;TID;INDHOLD
79;M;2010;12141
79;M;2011;12223
79;M;2012;12398
79;M;2013;12849
79;M;2014;13469
79;M;2015;14033
79;M;2016;14871
79;M;2017;15588
79;M;2018;16456
79;M;2019;16772
79;M;2020;17582
79;M;2021;18238
79;M;2022;20686
79;M;2023;21605
79;K;1980;14790
79;K;1981;15393
79;K;1982;15783
79;K;1983;15784
79;K;1984;16306
79;K;1985;16474
79;K;1986;16944
79;K;1987;17016
79;K;1988;17853
79;K;1989;18441
79;K;1990;18044
79;K;1991;17914
79;K;1992;18388
79;K;1993;18185
79;K;1994;18099
79;K;1995;17009
79;K;1996;17116
79;K;1997;17000
79;K;1998;17316
79;K;1999;16538
79;K;2000;19285
79;K;2001;18714
79;K;2002;17312
79;K;2003;17725
79;K;2004;17606
79;K;2005;17299
79;K;2006;16879
79;K;2007;16434
79;K;2008;16659
79;K;2009;16134
79;K;2010;16256
79;K;2011;16128
79;K;2012;16460
79;K;2013;16449
79;K;2014;17080
79;K;2015;17516
79;K;2016;18283
79;K;2017;19320
79;K;2018;19762
79;K;2019;20029
79;K;2020;21076
79;K;2021;21651
79;K;2022;24184
79;K;2023;25823
80;M;1980;8030
80;M;1981;8345
80;M;1982;8487
80;M;1983;8798
80;M;1984;8663
80;M;1985;8995
80;M;1986;9131
80;M;1987;9201
80;M;1988;9469
80;M;1989;9809
80;M;1990;10323
80;M;1991;10329
80;M;1992;10394
80;M;1993;10619
80;M;1994;10577
80;M;1995;10406
80;M;1996;9984
80;M;1997;10001
80;M;1998;9780
80;M;1999;10293
80;M;2000;10007
80;M;2001;11399
80;M;2002;11035
80;M;2003;10546
80;M;2004;10736
80;M;2005;11132
80;M;2006;10997
80;M;2007;11173
80;M;2008;10884
80;M;2009;11473
80;M;2010;11275
80;M;2011;11341
80;M;2012;11507
80;M;2013;11614
80;M;2014;12066
80;M;2015;12723
80;M;2016;13268
80;M;2017;14049
80;M;2018;14778
80;M;2019;15577
80;M;2020;15901
80;M;2021;16709
80;M;2022;17319
80;M;2023;19561
80;K;1980;13460
80;K;1981;13859
80;K;1982;14502
80;K;1983;14843
80;K;1984;14809
80;K;1985;15374
80;K;1986;15517
80;K;1987;15957
80;K;1988;16088
80;K;1989;16851
80;K;1990;17426
80;K;1991;17062
80;K;1992;16983
80;K;1993;17363
80;K;1994;17150
80;K;1995;17100
80;K;1996;16036
80;K;1997;16182
80;K;1998;16070
80;K;1999;16381
80;K;2000;15640
80;K;2001;18290
80;K;2002;17730
80;K;2003;16365
80;K;2004;16841
80;K;2005;16741
80;K;2006;16480
80;K;2007;16044
80;K;2008;15634
80;K;2009;15854
80;K;2010;15335
80;K;2011;15437
80;K;2012;15388
80;K;2013;15687
80;K;2014;15730
80;K;2015;16408
80;K;2016;16799
80;K;2017;17578
80;K;2018;18632
80;K;2019;19044
80;K;2020;19331
80;K;2021;20299
80;K;2022;20867
80;K;2023;23314
81;M;1980;7439
81;M;1981;7171
81;M;1982;7419
81;M;1983;7600
81;M;1984;7890
81;M;1985;7783
81;M;1986;8021
81;M;1987;8205
81;M;1988;8272
81;M;1989;8462
81;M;1990;8837
81;M;1991;9296
81;M;1992;9312
81;M;1993;9396
81;M;1994;9536
81;M;1995;9578
81;M;1996;9324
81;M;1997;9008
81;M;1998;9098
81;M;1999;8904
81;M;2000;9360
81;M;2001;9120
81;M;2002;10351
81;M;2003;10088
81;M;2004;9676
81;M;2005;9827
81;M;2006;10177
81;M;2007;10085
81;M;2008;10338
81;M;2009;10075
81;M;2010;10630
81;M;2011;10434
81;M;2012;10574
81;M;2013;10685
81;M;2014;10827
81;M;2015;11310
81;M;2016;11914
81;M;2017;12450
81;M;2018;13194
81;M;2019;13875
81;M;2020;14712
81;M;2021;15015
81;M;2022;15729
81;M;2023;16317
81;K;1980;12381
81;K;1981;12502
81;K;1982;12881
81;K;1983;13533
81;K;1984;13847
81;K;1985;13889
81;K;1986;14341
81;K;1987;14560
81;K;1988;14972
81;K;1989;15102
81;K;1990;15819
81;K;1991;16273
81;K;1992;16026
81;K;1993;15981
81;K;1994;16251
81;K;1995;16115
81;K;1996;15982
81;K;1997;15072
81;K;1998;15219
81;K;1999;15139
81;K;2000;15390
81;K;2001;14734
81;K;2002;17283
81;K;2003;16702
81;K;2004;15355
81;K;2005;15900
81;K;2006;15835
81;K;2007;15588
81;K;2008;15169
81;K;2009;14805
81;K;2010;15016
81;K;2011;14540
81;K;2012;14650
81;K;2013;14639
81;K;2014;14911
81;K;2015;15017
81;K;2016;15625
81;K;2017;16070
81;K;2018;16846
81;K;2019;17827
81;K;2020;18281
81;K;2021;18536
81;K;2022;19477
81;K;2023;20017
82;M;1980;6407
82;M;1981;6626
82;M;1982;6356
82;M;1983;6623
82;M;1984;6725
82;M;1985;7009
82;M;1986;6917
82;M;1987;7169
82;M;1988;7342
82;M;1989;7339
82;M;1990;7591
82;M;1991;7868
82;M;1992;8283
82;M;1993;8334
82;M;1994;8373
82;M;1995;8552
82;M;1996;8548
82;M;1997;8361
82;M;1998;8049
82;M;1999;8151
82;M;2000;7976
82;M;2001;8464
82;M;2002;8193
82;M;2003;9300
82;M;2004;9115
82;M;2005;8747
82;M;2006;8927
82;M;2007;9317
82;M;2008;9235
82;M;2009;9442
82;M;2010;9228
82;M;2011;9702
82;M;2012;9628
82;M;2013;9746
82;M;2014;9888
82;M;2015;10054
82;M;2016;10485
82;M;2017;11087
82;M;2018;11594
82;M;2019;12302
82;M;2020;12955
82;M;2021;13784
82;M;2022;14047
82;M;2023;14675
82;K;1980;10998
82;K;1981;11441
82;K;1982;11561
82;K;1983;11921
82;K;1984;12571
82;K;1985;12881
82;K;1986;12947
82;K;1987;13298
82;K;1988;13582
82;K;1989;13949
82;K;1990;14058
82;K;1991;14750
82;K;1992;15146
82;K;1993;14979
82;K;1994;14779
82;K;1995;15139
82;K;1996;15000
82;K;1997;14853
82;K;1998;14067
82;K;1999;14235
82;K;2000;14134
82;K;2001;14363
82;K;2002;13813
82;K;2003;16144
82;K;2004;15653
82;K;2005;14418
82;K;2006;14967
82;K;2007;14895
82;K;2008;14585
82;K;2009;14302
82;K;2010;13948
82;K;2011;14128
82;K;2012;13749
82;K;2013;13779
82;K;2014;13812
82;K;2015;14160
82;K;2016;14252
82;K;2017;14873
82;K;2018;15221
82;K;2019;16019
82;K;2020;17030
82;K;2021;17483
82;K;2022;17711
82;K;2023;18582
83;M;1980;5633
83;M;1981;5624
83;M;1982;5819
83;M;1983;5567
83;M;1984;5868
83;M;1985;5901
83;M;1986;6158
83;M;1987;6157
83;M;1988;6274
83;M;1989;6473
83;M;1990;6488
83;M;1991;6643
83;M;1992;6977
83;M;1993;7297
83;M;1994;7338
83;M;1995;7333
83;M;1996;7547
83;M;1997;7556
83;M;1998;7419
83;M;1999;7144
83;M;2000;7241
83;M;2001;7101
83;M;2002;7569
83;M;2003;7301
83;M;2004;8273
83;M;2005;8185
83;M;2006;7905
83;M;2007;8062
83;M;2008;8427
83;M;2009;8402
83;M;2010;8549
83;M;2011;8413
83;M;2012;8865
83;M;2013;8813
83;M;2014;8865
83;M;2015;9095
83;M;2016;9277
83;M;2017;9674
83;M;2018;10195
83;M;2019;10671
83;M;2020;11435
83;M;2021;11991
83;M;2022;12808
83;M;2023;12992
83;K;1980;10087
83;K;1981;10046
83;K;1982;10509
83;K;1983;10618
83;K;1984;10872
83;K;1985;11540
83;K;1986;11815
83;K;1987;11973
83;K;1988;12249
83;K;1989;12506
83;K;1990;12935
83;K;1991;13023
83;K;1992;13607
83;K;1993;13943
83;K;1994;13770
83;K;1995;13639
83;K;1996;13938
83;K;1997;13853
83;K;1998;13761
83;K;1999;13075
83;K;2000;13152
83;K;2001;13131
83;K;2002;13333
83;K;2003;12839
83;K;2004;14977
83;K;2005;14597
83;K;2006;13430
83;K;2007;13952
83;K;2008;13860
83;K;2009;13656
83;K;2010;13368
83;K;2011;13033
83;K;2012;13237
83;K;2013;12860
83;K;2014;12951
83;K;2015;13016
83;K;2016;13329
83;K;2017;13403
83;K;2018;14029
83;K;2019;14309
83;K;2020;15148
83;K;2021;16185
83;K;2022;16576
83;K;2023;16797
84;M;1980;4875
84;M;1981;4908
84;M;1982;4876
84;M;1983;5077
84;M;1984;4859
84;M;1985;5137
84;M;1986;5203
84;M;1987;5386
84;M;1988;5392
84;M;1989;5460
84;M;1990;5653
84;M;1991;5590
84;M;1992;5830
84;M;1993;6117
84;M;1994;6353
84;M;1995;6382
84;M;1996;6419
84;M;1997;6657
84;M;1998;6654
84;M;1999;6530
84;M;2000;6290
84;M;2001;6409
84;M;2002;6245
84;M;2003;6644
84;M;2004;6442
84;M;2005;7372
84;M;2006;7299
84;M;2007;7073
84;M;2008;7159
84;M;2009;7547
84;M;2010;7536
84;M;2011;7724
84;M;2012;7579
84;M;2013;8058
84;M;2014;7995
84;M;2015;8050
84;M;2016;8266
84;M;2017;8476
84;M;2018;8885
84;M;2019;9281
84;M;2020;9753
84;M;2021;10513
84;M;2022;11054
84;M;2023;11724
84;K;1980;8602
84;K;1981;9130
84;K;1982;9059
84;K;1983;9518
84;K;1984;9663
84;K;1985;9892
84;K;1986;10519
84;K;1987;10760
84;K;1988;10935
84;K;1989;11240
84;K;1990;11418
84;K;1991;11825
84;K;1992;11884
84;K;1993;12420
84;K;1994;12710
84;K;1995;12620
84;K;1996;12446
84;K;1997;12766
84;K;1998;12695
84;K;1999;12722
84;K;2000;12014
84;K;2001;12139
84;K;2002;12041
84;K;2003;12270
84;K;2004;11833
84;K;2005;13831
84;K;2006;13518
84;K;2007;12467
84;K;2008;12905
84;K;2009;12844
84;K;2010;12662
84;K;2011;12437
84;K;2012;12145
84;K;2013;12289
84;K;2014;11981
84;K;2015;12097
84;K;2016;12154
84;K;2017;12467
84;K;2018;12552
84;K;2019;13183
84;K;2020;13417
84;K;2021;14195
84;K;2022;15251
84;K;2023;15589
85;M;1980;4134
85;M;1981;4192
85;M;1982;4204
85;M;1983;4217
85;M;1984;4348
85;M;1985;4177
85;M;1986;4393
85;M;1987;4467
85;M;1988;4642
85;M;1989;4675
85;M;1990;4733
85;M;1991;4879
85;M;1992;4846
85;M;1993;5070
85;M;1994;5251
85;M;1995;5445
85;M;1996;5509
85;M;1997;5569
85;M;1998;5747
85;M;1999;5797
85;M;2000;5652
85;M;2001;5462
85;M;2002;5595
85;M;2003;5466
85;M;2004;5806
85;M;2005;5657
85;M;2006;6433
85;M;2007;6421
85;M;2008;6235
85;M;2009;6345
85;M;2010;6677
85;M;2011;6680
85;M;2012;6944
85;M;2013;6796
85;M;2014;7144
85;M;2015;7255
85;M;2016;7241
85;M;2017;7470
85;M;2018;7634
85;M;2019;7994
85;M;2020;8428
85;M;2021;8825
85;M;2022;9483
85;M;2023;9999
85;K;1980;7339
85;K;1981;7688
85;K;1982;8196
85;K;1983;8153
85;K;1984;8506
85;K;1985;8744
85;K;1986;8878
85;K;1987;9490
85;K;1988;9733
85;K;1989;9852
85;K;1990;10152
85;K;1991;10312
85;K;1992;10702
85;K;1993;10698
85;K;1994;11198
85;K;1995;11473
85;K;1996;11412
85;K;1997;11264
85;K;1998;11564
85;K;1999;11608
85;K;2000;11586
85;K;2001;10993
85;K;2002;11111
85;K;2003;10935
85;K;2004;11176
85;K;2005;10846
85;K;2006;12689
85;K;2007;12405
85;K;2008;11419
85;K;2009;11918
85;K;2010;11819
85;K;2011;11618
85;K;2012;11489
85;K;2013;11234
85;K;2014;11388
85;K;2015;11146
85;K;2016;11246
85;K;2017;11281
85;K;2018;11558
85;K;2019;11702
85;K;2020;12276
85;K;2021;12524
85;K;2022;13203
85;K;2023;14213
86;M;1980;3414
86;M;1981;3507
86;M;1982;3549
86;M;1983;3570
86;M;1984;3551
86;M;1985;3688
86;M;1986;3544
86;M;1987;3743
86;M;1988;3852
86;M;1989;4001
86;M;1990;4003
86;M;1991;4038
86;M;1992;4170
86;M;1993;4174
86;M;1994;4263
86;M;1995;4473
86;M;1996;4616
86;M;1997;4692
86;M;1998;4783
86;M;1999;4916
86;M;2000;4950
86;M;2001;4899
86;M;2002;4704
86;M;2003;4796
86;M;2004;4712
86;M;2005;5020
86;M;2006;4888
86;M;2007;5593
86;M;2008;5635
86;M;2009;5446
86;M;2010;5549
86;M;2011;5878
86;M;2012;5875
86;M;2013;6134
86;M;2014;6003
86;M;2015;6364
86;M;2016;6447
86;M;2017;6483
86;M;2018;6670
86;M;2019;6811
86;M;2020;7180
86;M;2021;7537
86;M;2022;7833
86;M;2023;8461
86;K;1980;6251
86;K;1981;6460
86;K;1982;6776
86;K;1983;7279
86;K;1984;7254
86;K;1985;7552
86;K;1986;7739
86;K;1987;7926
86;K;1988;8496
86;K;1989;8726
86;K;1990;8811
86;K;1991;9024
86;K;1992;9233
86;K;1993;9531
86;K;1994;9562
86;K;1995;10047
86;K;1996;10219
86;K;1997;10219
86;K;1998;10112
86;K;1999;10457
86;K;2000;10490
86;K;2001;10460
86;K;2002;9878
86;K;2003;10059
86;K;2004;9907
86;K;2005;10169
86;K;2006;9869
86;K;2007;11472
86;K;2008;11236
86;K;2009;10415
86;K;2010;10853
86;K;2011;10773
86;K;2012;10608
86;K;2013;10557
86;K;2014;10338
86;K;2015;10482
86;K;2016;10227
86;K;2017;10346
86;K;2018;10357
86;K;2019;10604
86;K;2020;10783
86;K;2021;11329
86;K;2022;11515
86;K;2023;12196
87;M;1980;2549
87;M;1981;2855
87;M;1982;2935
87;M;1983;2982
87;M;1984;2978
87;M;1985;2975
87;M;1986;3053
87;M;1987;3003
87;M;1988;3169
87;M;1989;3223
87;M;1990;3409
87;M;1991;3383
87;M;1992;3399
87;M;1993;3442
87;M;1994;3513
87;M;1995;3561
87;M;1996;3711
87;M;1997;3907
87;M;1998;3948
87;M;1999;4067
87;M;2000;4184
87;M;2001;4173
87;M;2002;4145
87;M;2003;3995
87;M;2004;4087
87;M;2005;3989
87;M;2006;4265
87;M;2007;4209
87;M;2008;4794
87;M;2009;4873
87;M;2010;4646
87;M;2011;4763
87;M;2012;5098
87;M;2013;5144
87;M;2014;5404
87;M;2015;5264
87;M;2016;5594
87;M;2017;5645
87;M;2018;5658
87;M;2019;5782
87;M;2020;6027
87;M;2021;6289
87;M;2022;6601
87;M;2023;6874
87;K;1980;5080
87;K;1981;5487
87;K;1982;5649
87;K;1983;5939
87;K;1984;6405
87;K;1985;6352
87;K;1986;6610
87;K;1987;6798
87;K;1988;6939
87;K;1989;7492
87;K;1990;7715
87;K;1991;7795
87;K;1992;7983
87;K;1993;8118
87;K;1994;8334
87;K;1995;8418
87;K;1996;8800
87;K;1997;9068
87;K;1998;9109
87;K;1999;9007
87;K;2000;9327
87;K;2001;9303
87;K;2002;9329
87;K;2003;8742
87;K;2004;8975
87;K;2005;8900
87;K;2006;9121
87;K;2007;8880
87;K;2008;10232
87;K;2009;10108
87;K;2010;9308
87;K;2011;9757
87;K;2012;9827
87;K;2013;9660
87;K;2014;9634
87;K;2015;9460
87;K;2016;9532
87;K;2017;9273
87;K;2018;9385
87;K;2019;9384
87;K;2020;9620
87;K;2021;9807
87;K;2022;10269
87;K;2023;10480
88;M;1980;2235
88;M;1981;2092
88;M;1982;2350
88;M;1983;2446
88;M;1984;2430
88;M;1985;2443
88;M;1986;2453
88;M;1987;2517
88;M;1988;2461
88;M;1989;2636
88;M;1990;2698
88;M;1991;2779
88;M;1992;2800
88;M;1993;2785
88;M;1994;2793
88;M;1995;2897
88;M;1996;2898
88;M;1997;3045
88;M;1998;3234
88;M;1999;3294
88;M;2000;3402
88;M;2001;3489
88;M;2002;3482
88;M;2003;3462
88;M;2004;3333
88;M;2005;3446
88;M;2006;3404
88;M;2007;3640
88;M;2008;3531
88;M;2009;4078
88;M;2010;4125
88;M;2011;3913
88;M;2012;4083
88;M;2013;4339
88;M;2014;4432
88;M;2015;4640
88;M;2016;4500
88;M;2017;4793
88;M;2018;4841
88;M;2019;4837
88;M;2020;4999
88;M;2021;5221
88;M;2022;5451
88;M;2023;5720
88;K;1980;4213
88;K;1981;4399
88;K;1982;4732
88;K;1983;4890
88;K;1984;5121
88;K;1985;5502
88;K;1986;5439
88;K;1987;5723
88;K;1988;5886
88;K;1989;6029
88;K;1990;6567
88;K;1991;6679
88;K;1992;6797
88;K;1993;6997
88;K;1994;6980
88;K;1995;7204
88;K;1996;7244
88;K;1997;7737
88;K;1998;7880
88;K;1999;8059
88;K;2000;7894
88;K;2001;8205
88;K;2002;8201
88;K;2003;8119
88;K;2004;7656
88;K;2005;7930
88;K;2006;7895
88;K;2007;8083
88;K;2008;7844
88;K;2009;9114
88;K;2010;8985
88;K;2011;8255
88;K;2012;8691
88;K;2013;8801
88;K;2014;8611
88;K;2015;8673
88;K;2016;8505
88;K;2017;8545
88;K;2018;8318
88;K;2019;8422
88;K;2020;8432
88;K;2021;8664
88;K;2022;8781
88;K;2023;9194
89;M;1980;1718
89;M;1981;1801
89;M;1982;1678
89;M;1983;1903
89;M;1984;1985
89;M;1985;1997
89;M;1986;1997
89;M;1987;1994
89;M;1988;2067
89;M;1989;1995
89;M;1990;2139
89;M;1991;2163
89;M;1992;2261
89;M;1993;2247
89;M;1994;2250
89;M;1995;2265
89;M;1996;2319
89;M;1997;2332
89;M;1998;2472
89;M;1999;2606
89;M;2000;2669
89;M;2001;2810
89;M;2002;2863
89;M;2003;2846
89;M;2004;2811
89;M;2005;2727
89;M;2006;2846
89;M;2007;2798
89;M;2008;3037
89;M;2009;2937
89;M;2010;3396
89;M;2011;3448
89;M;2012;3284
89;M;2013;3456
89;M;2014;3634
89;M;2015;3751
89;M;2016;3920
89;M;2017;3834
89;M;2018;4100
89;M;2019;4058
89;M;2020;4128
89;M;2021;4218
89;M;2022;4415
89;M;2023;4565
89;K;1980;3374
89;K;1981;3548
89;K;1982;3736
89;K;1983;4033
89;K;1984;4138
89;K;1985;4357
89;K;1986;4661
89;K;1987;4615
89;K;1988;4873
89;K;1989;5009
89;K;1990;5105
89;K;1991;5527
89;K;1992;5718
89;K;1993;5776
89;K;1994;5946
89;K;1995;5972
89;K;1996;6165
89;K;1997;6222
89;K;1998;6607
89;K;1999;6841
89;K;2000;6905
89;K;2001;6847
89;K;2002;7090
89;K;2003;7029
89;K;2004;7046
89;K;2005;6685
89;K;2006;6913
89;K;2007;6873
89;K;2008;7001
89;K;2009;6867
89;K;2010;7986
89;K;2011;7865
89;K;2012;7307
89;K;2013;7760
89;K;2014;7752
89;K;2015;7671
89;K;2016;7713
89;K;2017;7548
89;K;2018;7607
89;K;2019;7321
89;K;2020;7462
89;K;2021;7524
89;K;2022;7633
89;K;2023;7703
90;M;1980;1312
90;M;1981;1338
90;M;1982;1435
90;M;1983;1337
90;M;1984;1528
90;M;1985;1591
90;M;1986;1570
90;M;1987;1605
90;M;1988;1594
90;M;1989;1652
90;M;1990;1571
90;M;1991;1705
90;M;1992;1732
90;M;1993;1736
90;M;1994;1738
90;M;1995;1798
90;M;1996;1762
90;M;1997;1814
90;M;1998;1848
90;M;1999;1973
90;M;2000;2069
90;M;2001;2162
90;M;2002;2256
90;M;2003;2284
90;M;2004;2246
90;M;2005;2274
90;M;2006;2193
90;M;2007;2312
90;M;2008;2248
90;M;2009;2438
90;M;2010;2406
90;M;2011;2818
90;M;2012;2826
90;M;2013;2727
90;M;2014;2842
90;M;2015;2983
90;M;2016;3087
90;M;2017;3248
90;M;2018;3195
90;M;2019;3348
90;M;2020;3353
90;M;2021;3419
90;M;2022;3467
90;M;2023;3621
90;K;1980;2572
90;K;1981;2760
90;K;1982;2915
90;K;1983;3127
90;K;1984;3342
90;K;1985;3438
90;K;1986;3629
90;K;1987;3937
90;K;1988;3893
90;K;1989;4055
90;K;1990;4224
90;K;1991;4260
90;K;1992;4690
90;K;1993;4727
90;K;1994;4790
90;K;1995;5023
90;K;1996;4983
90;K;1997;5186
90;K;1998;5301
90;K;1999;5676
90;K;2000;5770
90;K;2001;5879
90;K;2002;5790
90;K;2003;6004
90;K;2004;5925
90;K;2005;6085
90;K;2006;5742
90;K;2007;5919
90;K;2008;5869
90;K;2009;6015
90;K;2010;5873
90;K;2011;6866
90;K;2012;6807
90;K;2013;6324
90;K;2014;6686
90;K;2015;6757
90;K;2016;6723
90;K;2017;6733
90;K;2018;6568
90;K;2019;6591
90;K;2020;6364
90;K;2021;6552
90;K;2022;6581
90;K;2023;6551
91;M;1980;1012
91;M;1981;1009
91;M;1982;1026
91;M;1983;1144
91;M;1984;1041
91;M;1985;1197
91;M;1986;1236
91;M;1987;1240
91;M;1988;1267
91;M;1989;1281
91;M;1990;1296
91;M;1991;1234
91;M;1992;1347
91;M;1993;1355
91;M;1994;1353
91;M;1995;1337
91;M;1996;1373
91;M;1997;1353
91;M;1998;1402
91;M;1999;1476
91;M;2000;1548
91;M;2001;1625
91;M;2002;1687
91;M;2003;1765
91;M;2004;1801
91;M;2005;1755
91;M;2006;1849
91;M;2007;1739
91;M;2008;1877
91;M;2009;1776
91;M;2010;1912
91;M;2011;1926
91;M;2012;2253
91;M;2013;2298
91;M;2014;2212
91;M;2015;2327
91;M;2016;2423
91;M;2017;2512
91;M;2018;2620
91;M;2019;2562
91;M;2020;2697
91;M;2021;2700
91;M;2022;2750
91;M;2023;2749
91;K;1980;1987
91;K;1981;2066
91;K;1982;2229
91;K;1983;2391
91;K;1984;2545
91;K;1985;2736
91;K;1986;2800
91;K;1987;2971
91;K;1988;3234
91;K;1989;3199
91;K;1990;3327
91;K;1991;3508
91;K;1992;3532
91;K;1993;3822
91;K;1994;3886
91;K;1995;3931
91;K;1996;4157
91;K;1997;4084
91;K;1998;4338
91;K;1999;4412
91;K;2000;4745
91;K;2001;4856
91;K;2002;4905
91;K;2003;4800
91;K;2004;4976
91;K;2005;4944
91;K;2006;5081
91;K;2007;4822
91;K;2008;4986
91;K;2009;4927
91;K;2010;5055
91;K;2011;4965
91;K;2012;5898
91;K;2013;5832
91;K;2014;5402
91;K;2015;5734
91;K;2016;5749
91;K;2017;5750
91;K;2018;5781
91;K;2019;5555
91;K;2020;5671
91;K;2021;5444
91;K;2022;5602
91;K;2023;5588
92;M;1980;769
92;M;1981;762
92;M;1982;752
92;M;1983;785
92;M;1984;867
92;M;1985;793
92;M;1986;883
92;M;1987;950
92;M;1988;948
92;M;1989;963
92;M;1990;959
92;M;1991;977
92;M;1992;930
92;M;1993;1012
92;M;1994;1019
92;M;1995;1058
92;M;1996;1013
92;M;1997;1027
92;M;1998;1014
92;M;1999;1034
92;M;2000;1123
92;M;2001;1170
92;M;2002;1235
92;M;2003;1292
92;M;2004;1325
92;M;2005;1397
92;M;2006;1379
92;M;2007;1441
92;M;2008;1362
92;M;2009;1434
92;M;2010;1364
92;M;2011;1488
92;M;2012;1503
92;M;2013;1780
92;M;2014;1789
92;M;2015;1756
92;M;2016;1830
92;M;2017;1924
92;M;2018;1956
92;M;2019;2053
92;M;2020;2034
92;M;2021;2154
92;M;2022;2141
92;M;2023;2139
92;K;1980;1549
92;K;1981;1549
92;K;1982;1626
92;K;1983;1786
92;K;1984;1874
92;K;1985;2022
92;K;1986;2149
92;K;1987;2273
92;K;1988;2390
92;K;1989;2592
92;K;1990;2543
92;K;1991;2670
92;K;1992;2818
92;K;1993;2853
92;K;1994;3053
92;K;1995;3147
92;K;1996;3098
92;K;1997;3386
92;K;1998;3257
92;K;1999;3526
92;K;2000;3520
92;K;2001;3896
92;K;2002;3890
92;K;2003;4012
92;K;2004;3898
92;K;2005;4069
92;K;2006;4058
92;K;2007;4202
92;K;2008;3960
92;K;2009;4171
92;K;2010;4118
92;K;2011;4212
92;K;2012;4153
92;K;2013;4960
92;K;2014;4861
92;K;2015;4492
92;K;2016;4828
92;K;2017;4867
92;K;2018;4817
92;K;2019;4829
92;K;2020;4667
92;K;2021;4765
92;K;2022;4558
92;K;2023;4652
93;M;1980;502
93;M;1981;556
93;M;1982;539
93;M;1983;556
93;M;1984;572
93;M;1985;640
93;M;1986;593
93;M;1987;665
93;M;1988;705
93;M;1989;693
93;M;1990;714
93;M;1991;707
93;M;1992;722
93;M;1993;683
93;M;1994;750
93;M;1995;749
93;M;1996;761
93;M;1997;763
93;M;1998;758
93;M;1999;771
93;M;2000;778
93;M;2001;852
93;M;2002;877
93;M;2003;912
93;M;2004;976
93;M;2005;1004
93;M;2006;1037
93;M;2007;1015
93;M;2008;1085
93;M;2009;1029
93;M;2010;1074
93;M;2011;1029
93;M;2012;1149
93;M;2013;1164
93;M;2014;1358
93;M;2015;1405
93;M;2016;1295
93;M;2017;1399
93;M;2018;1474
93;M;2019;1502
93;M;2020;1604
93;M;2021;1564
93;M;2022;1650
93;M;2023;1641
93;K;1980;1040
93;K;1981;1179
93;K;1982;1192
93;K;1983;1304
93;K;1984;1386
93;K;1985;1450
93;K;1986;1576
93;K;1987;1695
93;K;1988;1772
93;K;1989;1910
93;K;1990;2015
93;K;1991;1995
93;K;1992;2097
93;K;1993;2200
93;K;1994;2225
93;K;1995;2394
93;K;1996;2475
93;K;1997;2451
93;K;1998;2709
93;K;1999;2568
93;K;2000;2805
93;K;2001;2790
93;K;2002;3138
93;K;2003;3063
93;K;2004;3212
93;K;2005;3116
93;K;2006;3261
93;K;2007;3262
93;K;2008;3393
93;K;2009;3159
93;K;2010;3391
93;K;2011;3359
93;K;2012;3360
93;K;2013;3388
93;K;2014;4072
93;K;2015;4017
93;K;2016;3619
93;K;2017;4001
93;K;2018;3997
93;K;2019;3944
93;K;2020;4001
93;K;2021;3828
93;K;2022;3923
93;K;2023;3730
94;M;1980;366
94;M;1981;355
94;M;1982;394
94;M;1983;406
94;M;1984;411
94;M;1985;411
94;M;1986;483
94;M;1987;450
94;M;1988;493
94;M;1989;526
94;M;1990;504
94;M;1991;541
94;M;1992;526
94;M;1993;528
94;M;1994;473
94;M;1995;537
94;M;1996;530
94;M;1997;554
94;M;1998;547
94;M;1999;576
94;M;2000;547
94;M;2001;570
94;M;2002;618
94;M;2003;641
94;M;2004;677
94;M;2005;717
94;M;2006;721
94;M;2007;797
94;M;2008;757
94;M;2009;797
94;M;2010;741
94;M;2011;813
94;M;2012;748
94;M;2013;873
94;M;2014;906
94;M;2015;993
94;M;2016;1064
94;M;2017;942
94;M;2018;1035
94;M;2019;1093
94;M;2020;1134
94;M;2021;1189
94;M;2022;1138
94;M;2023;1226
94;K;1980;808
94;K;1981;782
94;K;1982;878
94;K;1983;924
94;K;1984;1009
94;K;1985;1068
94;K;1986;1104
94;K;1987;1210
94;K;1988;1308
94;K;1989;1363
94;K;1990;1455
94;K;1991;1540
94;K;1992;1501
94;K;1993;1609
94;K;1994;1655
94;K;1995;1713
94;K;1996;1830
94;K;1997;1890
94;K;1998;1919
94;K;1999;2104
94;K;2000;2008
94;K;2001;2171
94;K;2002;2127
94;K;2003;2430
94;K;2004;2400
94;K;2005;2542
94;K;2006;2453
94;K;2007;2570
94;K;2008;2580
94;K;2009;2667
94;K;2010;2475
94;K;2011;2690
94;K;2012;2674
94;K;2013;2723
94;K;2014;2666
94;K;2015;3252
94;K;2016;3172
94;K;2017;2874
94;K;2018;3148
94;K;2019;3184
94;K;2020;3189
94;K;2021;3216
94;K;2022;2985
94;K;2023;3079
95;M;1980;267
95;M;1981;237
95;M;1982;257
95;M;1983;272
95;M;1984;281
95;M;1985;291
95;M;1986;276
95;M;1987;336
95;M;1988;337
95;M;1989;351
95;M;1990;365
95;M;1991;360
95;M;1992;386
95;M;1993;361
95;M;1994;352
95;M;1995;335
95;M;1996;382
95;M;1997;375
95;M;1998;397
95;M;1999;385
95;M;2000;402
95;M;2001;380
95;M;2002;413
95;M;2003;449
95;M;2004;444
95;M;2005;484
95;M;2006;513
95;M;2007;511
95;M;2008;569
95;M;2009;519
95;M;2010;595
